index,length,mean,var,entropy,lumpiness,stability,flat_spots,hurst,std1st_der,crossing_points,binarize_mean,unitroot_kpss,heterogeneity,histogram_mode,linearity,trend_strength,seasonality_strength,spikiness,peak,trough,level_shift_idx,level_shift_size,y_acf1,y_acf5,diff1y_acf1,diff1y_acf5,diff2y_acf1,diff2y_acf5,y_pacf5,diff1y_pacf5,diff2y_pacf5,seas_acf1,seas_pacf1,firstmin_ac,firstzero_ac,holt_alpha,holt_beta,hw_alpha,hw_beta,hw_gamma,month,zone
4,9157,23.11223108004817,150.4387866680179,0.7111841554987636,82867.66029958535,89.57548269652841,7,0.13405143728418267,4.7636563025712935,644,0.46543627825707107,3.313704664790968,3595.078562826941,-1.0520000000000032,0.042879784633587076,0.8259758173935183,0.34169806915758305,0.0011097128543023677,1,6,7908,10.200000000000003,0.7574152684041077,2.2635148455100387,-0.37815167182461956,0.14543690831487285,-0.6227741431616939,0.4016765871593411,0.7055484097910745,0.2341771014728541,0.8359274380438207,0.5758284188955646,0.056782350528934926,16,396,0.40562797962101255,0.00013208276770064812,,,,May,PJM
5,8813,32.92525927606941,639.9074390028989,0.6720543368664439,2364522.430421941,421.3222175140777,4,0.11136758533289147,9.499576284784464,482,0.3331442187677295,12.732688085886883,1187.6040925710226,-16.53800000000001,0.06495867604022912,0.8380435685940772,0.33707284022314377,0.09147743430556195,2,4,3554,39.038,0.7730008442905596,2.4085296171459794,-0.3785158404611484,0.1459972332424961,-0.6206454844580483,0.3973834914660196,0.7353965886459943,0.23349189299444748,0.8367639969096632,0.6024185769599558,0.06474229446764328,22,427,0.4057260954032266,0.00010000092357365555,,,,June,PJM
6,7306,33.4266548042703,567.402025409719,0.839749046091872,8562862.37308315,236.487899863476,8,0.08184326159842895,11.887935875202322,533,0.38050917054475775,0.7936655834774259,1171.8801351778238,-28.403999999999883,0.006365134761382811,0.6877533577443781,0.3038343143867761,0.2732810085157184,0,3,1995,45.37350000000001,0.6377574627233987,1.123094705957023,-0.31280257950105383,0.1272656659775436,-0.6079742571102731,0.40214105365130287,0.47983988194573685,0.2244068339944175,0.8415765338753508,0.2633078026115846,-0.13077180524835938,4,100,0.5183294199776455,0.04219296991210488,,,,July,PJM
0,9094,22.462234440290292,1494.6408789527297,0.8969760090465251,307011880.6729593,332.1327546652463,6,0.059332082896925244,21.007862179378755,705,0.33956454805366176,1.417097088402871,4311.414321345018,-197.152,0.00017022859206108744,0.64082817325571,0.3376386076993664,2.335084180698094,0,6,8419,102.28500000000003,0.6898170944900912,0.7377883948245001,-0.048068430045454996,0.06333250810699223,-0.43882088331147184,0.20144116920987418,0.49356507386858334,0.10448507633575073,0.5069189220622494,0.11259571196050565,-0.0051177676355983765,5,92,0.9242857142857143,0.02254355400696864,,,,Jan,WEST
1,8236,30.849850655658088,2518.109217449773,0.8060758436007803,204470262.8157654,882.0816925419543,11,0.12582103577198578,21.22303358213686,478,0.3790675084992715,9.541897760943879,3981.2640222928144,-146.5340000000001,0.00074201124032751,0.7898204369522679,0.3025075951468382,0.90638170115734,6,1,2660,66.22750000000002,0.7421281461877217,1.6665556811328164,-0.30626080441788905,0.09662352577183025,-0.6019706632880149,0.3700060416083528,0.5991814823519088,0.12216816474190312,0.7418479397874825,0.2869321985755109,0.018549895589600515,9,954,0.6178571428571428,0.01872294372294372,,,,Feb,WEST
2,9100,15.601150549450645,834.1922085113941,0.8110710118832144,9782897.359173499,350.79238095368646,27,0.10908574219987585,12.663098271865222,581,0.37967032967032965,1.9327963068893166,2517.041408322868,-24.92,0.01623064816874269,0.7698470254366421,0.33514238261003715,0.059383835778424224,1,3,1976,33.917999999999985,0.7358195965991379,1.4538877753882535,-0.27230794077788006,0.09536938634207273,-0.594279360336692,0.3730842196377082,0.5769595805123142,0.12783532203426026,0.6669269730043353,0.311728864074664,0.07221913928240373,8,488,0.6649889669847083,9.999306323072288e-05,,,,Mar,WEST
3,8827,10.796110796420031,988.5071726502345,0.9347185160589939,169167458.57186237,195.07776908947702,17,0.044909002962895926,20.723627695750974,903,0.4648238359578566,2.236250719841565,2926.233970464244,-163.96499999999992,0.00020021963866797464,0.5150291301097514,0.31980055454114364,1.5537390526002495,0,4,8433,74.06399999999998,0.40013082560931346,0.3805083017138451,-0.2757245491217092,0.3408708674557766,-0.45502026099097287,0.4113441709829107,0.2967604990742894,0.36696260440950484,0.951422202058014,0.05405102759061015,-0.10069114243063768,2,417,0.2408115583430139,0.011557839722806797,,,,Apr,WEST
4,9157,18.63635142513916,314.5847953042613,0.8259398978690379,3734621.530050136,129.02894189530116,22,0.061722576902197915,9.024749373569518,739,0.5366386371082232,0.8958570398832562,3079.489638643859,-38.31099999999999,0.013100627476806804,0.6982037348365127,0.35065065169678133,0.03697261793398553,1,6,3643,32.756000000000014,0.6641029906003295,1.0866870257577623,-0.2292260473250544,0.08227177272829347,-0.5373117493838017,0.29310656613555,0.4715681253927929,0.16507715707415527,0.6787343089137893,0.3246736326515682,0.06591235517747272,38,159,0.5102198293441311,9.490665463468555e-05,,,,May,WEST
5,8813,32.05131850675141,1711.4272801632753,0.7173237915756345,51376794.47186289,1081.5124194279883,8,0.08559005491637017,16.267040990634573,530,0.2998978781345739,8.061462043262319,518.4445720006133,-93.92800000000011,0.050497807757168174,0.8156494709668314,0.33380920207930886,2.13370552852342,2,4,3554,87.14349999999999,0.7353569896983878,2.213076229885353,-0.4157306933979682,0.17385110644631668,-0.6403574220045225,0.42934363560133953,0.701900809871,0.27437840026376614,0.8820861303331528,0.5806052469541485,0.062457976402658884,8,417,0.3114249264156147,9.999765907559876e-05,,,,June,WEST
6,7306,34.5683684642759,1204.5238096019802,0.7410639102528217,4705917.547380218,725.5980785906801,8,0.10213271833952359,14.216837069628916,528,0.28237065425677527,2.3248176170992347,1458.542853468981,2.1719999999999686,9.776601187987812e-06,0.8030396615099027,0.3257738568580252,0.22006868005874403,0,2,1995,43.45950000000005,0.7469264407955477,2.0440409745921975,-0.3369438474293726,0.12112974691273856,-0.6014853021297311,0.3728990410975891,0.65695185555754,0.2087260286738762,0.7892606637691159,0.5345194844959392,0.05331908550130589,14,114,0.4068867160095704,0.015842870100335964,,,,July,WEST
